STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101021 13:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101021 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101021 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101021 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101024 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101024 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101024 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101024 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101024 14:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101024 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101025 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101025 22:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101025 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101026 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101026 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101027 07:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101027 08:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101027 09:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101027 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101027 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101027 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101027 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101029 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101029 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101031 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101101 01:00,0.00,g, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 08:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 09:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 10:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 11:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 12:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 13:00,0.10, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 14:00,0.18, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 15:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 16:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 17:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 21:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 22:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101104 23:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 00:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 01:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 02:00,0.17, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 03:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 04:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 05:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 07:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 08:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 10:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101105 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101107 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101107 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101107 21:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101107 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101107 23:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 00:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 02:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 03:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 04:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 05:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 06:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 07:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 08:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 15:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 16:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 17:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 19:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 22:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101108 23:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 00:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 15:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 16:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 22:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101109 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 00:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 01:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 05:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 07:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 08:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 09:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101110 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101116 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101116 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101116 08:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101116 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101116 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 00:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 01:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 02:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 03:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 04:00,0.15, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 05:00,0.18, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 06:00,0.25, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 07:00,0.10, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 08:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 09:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101117 10:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101122 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101122 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101122 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101123 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 03:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 04:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 05:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 06:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 07:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 08:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 09:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101126 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101130 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 01:00,0.00,g, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 10:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 13:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 14:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 15:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 16:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 18:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 20:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 21:00,0.13, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 22:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101201 23:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101202 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101202 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101211 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 07:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 10:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 11:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 12:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 13:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 14:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 15:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 16:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 17:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 18:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 19:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 20:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 21:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 22:00,0.18, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101212 23:00,0.22, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101213 00:00,0.21, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101213 01:00,0.13, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101213 02:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101213 03:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101213 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101213 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101213 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101214 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101214 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101214 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101214 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101214 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101215 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101216 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101219 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 17:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 20:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 22:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101220 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.2,42.36057,-71.00975,20101221 06:00,0.00,T, 
