zipcode,Year,flood_count,max_severity,median_dead,median_displaced,median_duration,median_area,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
99669,2002,1.0015856464928858,0.6543837437597387,6.27810163417706,-10263.952687757175,-5.248902997033921,14466.105176887693,,23.512914674159674,,
96741,1992,0.9995698433644081,1.8090739066076489,8.000471921020093,30979.270286877516,-2.6191845827143165,-21392.841963735,,338.56701694809556,,
37029,2010,1.0011103023619827,1.5319414488993102,-7.892930631946476,9552.105826197841,5.621044549040037,80718.27916654956,,74.40496123857854,,
30075,2018,0.9988533352854791,1.4820288523409721,-4.86449141742231,54716.009798174506,6.598581814326932,251556.87581636748,,335.80472342234714,,
37029,2010,0.9981962185782218,1.4505244437702443,1.5439726007142927,18612.00845010474,0.02133172343957046,86677.35474008683,,191.86827066057623,,
37034,2019,0.9985137229700497,2.099522774145558,3.356484398025419,8751.324330004478,12.037780304589962,137087.00759266134,,208.90062942313895,,
70560,2016,0.999780843980287,1.6032452242997668,15.557474401603105,61591.281609536265,16.90346143388087,12900.82738074247,,257.8933392730411,,
96741,1992,1.0004939518719937,1.3488197212597284,12.358808804273668,31905.860240066835,0.3618491951391771,-83835.59038716933,,144.62721574495183,,
96741,1992,1.000291861762,0.5558766415250054,13.515561836114152,54292.96347289336,5.343496257459185,-47191.38988073953,,223.0847194689993,,
90247,2003,0.9994322942157813,1.1907141132580126,5.008379544092444,-53148.50147198663,-6.660671170884399,-36406.125521952985,,230.7179178624696,,
19142,2012,0.9993345145853098,1.190645244958041,-6.746185266035167,2512.414815118011,6.343475829937097,300118.55188472534,,201.62672306841037,,
61241,2001,1.0010458967154958,1.2209814458451427,0.6006299500391288,6207.730665021325,7.128279092781257,-33934.024141847534,,94.44392497421623,,
29860,2018,1.0027159465723128,2.5903852237578597,16.250371303966684,33106.072387188586,11.782974734014026,288853.93375869014,,261.43900186136807,,
45146,2020,0.9997955450203148,0.8946824639107746,-0.9766963501142527,-28085.609218270696,13.987395371077643,125948.70147379706,,127.62492352291332,,
78612,2004,1.0009519603635098,1.6569138501359886,4.253444856443584,-23048.843232815947,15.025621196688597,107117.91957752898,,355.5906917663187,,
96744,1988,0.9993160404982009,1.5866124889244277,-8.77718751857726,13682.857164517385,0.7877790183673463,-65840.57652250011,,137.94929124364285,,
71301,2008,1.0006971028559082,1.5961567532172323,-1.001641879657754,-17752.925642808255,8.072246743012343,162778.3786763644,,207.28407041479,,
61241,2001,0.9999759721419194,1.7056480479191927,7.522981423439212,-14815.604008199232,3.7037388398524262,-76593.06198454718,,211.21196431572164,,
37397,2003,1.0000301907872102,1.6573722475546804,15.219778841269786,56096.40734047112,12.917367913005258,315166.0594026756,,212.89948696159883,,
77074,2009,1.0000825126993231,1.3644709035929603,-9.50313600136494,16573.982513216535,4.724125192282016,2709.32934216132,,182.7721590104265,,
81023,2013,0.9998450753981637,1.7621190465503647,10.6574928879179,25726.639122169956,13.34191887118634,109776.42552244145,,123.07005902545735,,
96744,1988,1.0000231387230982,1.4491200849091217,16.925178234307488,11060.767537454383,4.094743983549855,-10012.86333695265,,248.70758816505014,,
36066,2009,1.0021874888293743,0.8872998464855851,3.0603715461685206,-24482.62377897189,8.890956044690245,318544.74912952026,,82.21417643887543,,
29341,2003,1.000559449075995,1.2693733712644035,18.10897846436437,27155.38044243924,14.8056140308699,267008.1270647069,,218.88184250976337,,
75652,1999,0.9981666588354936,0.7864554300205656,-0.04257724149236619,-34496.04500047579,0.08018420808175719,55553.85618824524,,55.19449470901674,,
37110,2002,0.998967130771413,0.9560161057197122,8.043706263509993,-4348.224164684294,6.586343911939515,91814.83767130821,,99.65355103710773,,
43230,1991,1.0010274215353387,1.621341686323471,11.20052458811352,-24497.673254853158,11.393636190718826,207882.1365434007,,133.77143456210945,,
43119,1990,1.0019816918064,1.561661991100016,9.259116936984006,11494.40959268148,11.71857567597218,180035.94516008213,,269.89108699921974,,
96741,1992,0.9989446129829075,1.470684883538838,9.556643235659532,38478.095749494954,5.043262794305691,-131473.9393208238,,268.66222298396696,,
61241,2001,0.9998750242136417,1.174247112915738,4.5737786403102865,-3632.2777041840236,4.399506383195346,-59549.498914804746,,159.96923315166512,,
28901,2009,1.0012351218219486,1.9187734788006563,12.016506272403094,12534.760894405146,5.443019618758346,482110.83096574235,,63.0608225856048,,
95633,2017,1.000365125411983,1.7388619897618722,8.930512700492617,17274.220249113896,19.483062948166793,132055.41722901585,,238.1401471076785,,
61241,2001,1.0010751759356684,0.9717466892112847,1.8754041391093823,-43158.063320500194,9.819095979494731,-46562.59368795983,,84.55003817405726,,
29341,2003,0.998587464236579,1.6248519496402847,3.2399630487918865,-35081.12466119959,6.847248384571509,279168.67166176165,,81.1819958144582,,
77386,2017,1.000778979712044,2.5086263729888545,16.515621157573726,6590.773857639697,10.11417897290339,330587.15069387236,,54.77628659683222,,
50574,2014,1.0002163168815685,0.6228760903592452,6.182478931287004,14034.023411001926,11.3826172213054,423211.70543823275,,187.8061040157971,,
96741,1992,1.0009808534491376,1.2044192760791705,-10.614809626320923,22728.037690710575,2.3230035888078064,-59399.61973903325,,218.68045464317888,,
95316,1997,1.0006769663873396,1.1464067254102017,1.3160544614565812,68627.00793294428,1.9804920055791166,189825.5751897481,,265.5892322209129,,
50574,2014,1.0016714828911821,1.8088899465804922,12.75702650725843,38070.98140869572,8.530069002870396,403731.27664774156,,176.4380872712863,,
81023,2013,0.9993499833313295,1.4898830699121945,0.8105923672561439,25163.258152581988,7.248849059565641,102293.10340815302,,202.7060624250838,,
36022,1998,1.0003257073578131,0.9755009305844906,15.727709994568393,23947.863290190096,10.820013424156148,179564.72779080222,,230.86762764886456,,
19522,2006,0.9997632313970359,1.4373506891689554,18.915105334265796,43039.83274332296,12.959394969302696,138432.61770816037,,353.26800182365264,,
19522,2006,1.000037861915009,1.486932654322425,2.8137208167344454,58025.00216354264,2.0661463609714836,123282.59096785009,,263.75506677411806,,
33572,1988,0.9993823633906057,0.9792624374531823,5.0752645455992464,3362.9732319953046,7.169429184946708,6322.182623130226,,52.70870381669104,,
96741,1992,1.0004478617477517,1.896548533120128,1.0221580215023027,52851.038526156,2.3700581778662375,-217965.8917535478,,194.07192660441976,,
03448,2005,1.0001570545814094,1.5727730751014015,7.75763691954894,2703.6974279547294,-4.5191198656308025,36071.20581066433,,214.50154657538633,,
53807,2001,0.9999151101814977,1.1963107358930993,9.525283570067405,3472.7249251046915,5.59628394315462,65077.15751301596,,232.54049933630952,,
74301,2019,0.9987968673979833,1.4534914976668105,-2.321313898735296,35910.03170392536,16.02081925044728,260280.155662312,,281.14567085571235,,
37110,2002,0.9993043286221518,1.8746229834052572,4.679780272803949,-39291.517427248225,7.43475238045896,89488.64824064694,,197.75446508390175,,
74301,2019,0.9995134201093262,1.3752155885484258,9.043189220090865,-5217.582784208482,2.456722763427565,238939.3049761311,,233.25217555675587,,
36051,2020,1.0002475119165761,2.0026806317354247,18.756654771947854,-2309.738273941798,0.6355956214878216,198762.07914589485,,114.11509694007076,,
98387,1997,0.9984203844925941,1.109913563252357,-5.542457388284643,1825.882594029516,1.1935350440612913,66828.90970286312,,234.4128255731958,,
96741,1992,1.0002139038682014,1.2857003856879705,6.887489495119208,36641.9350046632,-4.024964742237554,-104962.09099552169,,163.3401434842752,,
63366,1986,1.000957882228177,2.0936968878474773,4.044329583064794,49419.76116945698,22.416934090775484,113208.19408155551,,394.078385142674,,
96744,1988,1.0004090280537425,2.8589785247582253,8.061377436174958,11187.726660347511,1.6241719101316958,-20955.04641751539,,314.1488596914894,,
29341,2003,1.0007096412905059,1.4786867741106153,10.19207457058009,24462.146366770154,13.25578797405646,271957.61754875,,114.93125313889814,,
61241,2001,0.9990478211932606,1.0468461995283656,-7.709081506577301,12053.209115235775,9.49193553422252,-88717.72054403176,,159.52913274065585,,
53922,2004,0.9974416316167429,1.026578245491271,9.796169968755052,811.0074075780622,-5.402058617111122,28927.150482323625,,273.0285236687119,,
36022,1998,0.9997482693180075,1.2368278335523324,12.326539244110919,36234.95367747381,17.14431122680552,188982.67103765788,,127.98923134312896,,
96741,1992,0.9988645391063019,1.534817917806198,-6.473044720199648,32137.288364854896,8.471342587444871,-70733.2438882603,,117.72591106570977,,
96741,1992,1.0004803046530133,1.3818228233701837,-0.5340024955342733,49926.97444018825,15.588705415327427,-116514.29152924,,185.68071722441414,,
40045,2004,1.000803365048821,1.1215409613198544,18.630689440831894,-9467.219831224515,11.864788963161399,167316.1035792707,,180.43466895009576,,
34433,2012,1.000816072843394,1.0024997410417353,0.7632352924308643,32193.61623364056,14.904502501134447,82527.67731146008,,20.662917449432484,,
32693,2008,1.000540024231617,1.64204009586763,7.73134923659644,-25604.325315608774,8.36794346985445,98666.34738408835,,235.76146063217425,,
74301,2019,0.9976087255689758,1.5313455809356928,2.5259969800827156,43477.86832044546,13.322426074361667,267899.81292510126,,306.88105821753794,,
32693,2008,1.0004547951696423,1.4998598795618925,8.918816909814176,-7599.003598124094,14.728759187702641,98397.79436336603,,130.91343918674482,,
96741,1992,0.9997620564526529,1.472573299783887,-7.999338582810302,31411.060651396154,15.491148076871779,-20644.41699460974,,231.8052943185984,,
79765,1986,0.9989879051142024,1.9127689287530543,13.736593383844976,-2574.1076358949185,2.902977299133592,50394.57865707614,,297.13931775013145,,
36067,2021,1.000069746848841,0.5145203126433068,-5.562946644123934,-18971.25018353252,10.755259095519575,35742.676823441194,,112.69019067274864,,
36022,1998,0.9991315589707479,0.7384268753193669,-4.490478222521051,35389.563742590835,0.08256137933030949,176219.77132912094,,121.70364209983745,,
36022,1998,0.9995677621608354,1.7385592335180482,-3.12259083009719,11326.006412756436,18.581699494430325,183032.11879733196,,132.33792574611184,,
76501,2004,1.000520968165575,1.830450348272226,-8.424160256972332,-9821.710749189957,12.014016155339352,110762.01850299966,,160.5492705495507,,
61241,2001,0.998671685048535,2.0164239415468033,5.200727510461244,14923.385034358556,0.3968639414673847,-124254.2452124989,,178.32678551352964,,
98503,2008,0.9983387568372936,1.8573059992379202,6.3409466654573965,-38142.28460547494,14.5670430709426,77789.42793082679,,96.40557820862806,,
30075,2018,1.0000875782189536,1.9893110693116947,5.882082785099028,26259.920150328137,15.543391640545622,202694.34260288632,,58.48886195574872,,
70056,2002,1.0012477568340763,0.6873723985677789,2.1256387053566823,6368.3137618576275,0.1888131483829545,32537.463471696297,,205.96162543123407,,
61241,2001,0.9997850896448499,1.8050109240555285,-10.425900127181343,-27037.0881923325,6.387648079130229,-77386.6861052931,,31.174087207212835,,
79765,1986,0.9997441588630969,1.439850174079851,9.304297314843211,-42983.83246566617,13.108251447131552,50122.96044599003,,204.25349260644805,,
19522,2006,0.9991356089290858,1.2766599022648528,2.985257668114325,52172.857506698376,6.4265465652485485,132334.0666943927,,221.35434897002293,,
78612,2004,0.9995075539256695,0.7427886989155347,18.417164433883027,-3501.5720801221323,3.8633017233682785,107516.09608895691,,194.69634166908918,,
97304,1990,1.000359183049192,1.843796398307412,-4.8561575872197436,7525.742160587781,9.322639487203972,85462.94620519043,,321.07862843542875,,
77074,2009,1.0009970937554946,0.5769212587324811,-12.013257487388959,23377.9032678873,3.6538670787152014,8237.24158565051,,134.6872406266552,,
37046,2021,1.0001543366870644,1.0765548092751511,-1.3980901584516525,-8900.297325534428,13.618006606908544,31180.443209786383,,59.53108731293048,,
61241,2001,1.0002848686434904,2.046082878281701,-2.3460860010473334,5582.771670042154,6.993149571772101,-150754.88679953595,,143.37074378972198,,
96744,1988,1.000830709850496,1.8499075326141812,-2.1042716307797322,10505.857554925487,16.06078038570238,-25269.319553398207,,288.5336122103963,,
30075,2018,0.9982264956660504,1.6249949180111622,1.7356381819499571,53867.94102675037,12.618269743256647,228439.99911124262,,59.59083661410506,,
43119,1990,1.0017492242025272,1.620499393873341,7.242136848304665,6915.476347241158,8.622361116733549,183842.18309918453,,252.84160422208816,,
30075,2018,1.0001649101434265,1.2841512981828194,2.8677541822043207,27826.07873656597,3.2881755062873133,229091.33079111675,,163.88263972518155,,
43119,1990,0.9978551972974498,2.09312435402304,13.922646827376152,-2337.817268386955,8.89013807698485,184580.97194442688,,93.78700669538365,,
99669,2002,0.9986366273752788,1.8434708220435474,6.347241824542197,-26205.33807168698,9.884112099826629,14122.164176875027,,121.57527422278181,,
61241,2001,1.0004176736984838,1.4140051122374753,22.589090367746795,2870.2213257056414,-3.792426577265797,-10809.698045520025,,276.9230106179734,,
61241,2001,1.0003590201525558,1.9352751633176162,4.960626991043029,-2231.836933058059,13.170992129542489,-30119.140475005523,,197.99533634473812,,
30103,2009,0.9997189803527284,0.578804393979239,-1.5972702914961232,-7340.382602157417,8.72088331387717,225556.59416102243,,85.7524896569879,,
70115,1995,1.0005998592998357,1.8662955563697685,3.308346222556641,26081.37218453619,-2.8924619620719483,28098.332135515928,,184.9704819622013,,
81023,2013,0.9979078927703747,1.2614838725317208,10.45651477167716,22367.862687102468,8.496287770954847,107715.7643703529,,141.73436840225705,,
61241,2001,0.9987028313781151,1.1239104743067616,-13.929762640989754,-36984.97002839176,8.225006848735124,-108238.41791846126,,-40.23759964893924,,
96744,1988,0.9996642690050803,1.6438283244510625,-16.486109777127595,9125.99299856137,4.152838476117878,-53780.155138256785,,241.62563070351445,,
36051,2020,1.000176754793302,1.3273596704490034,9.14059889406495,-5014.916596095714,0.4669256055497826,197879.5586599933,,107.75053391986437,,
71483,2003,0.9989035975138486,1.2769872002350169,17.029860786930275,5222.883823127954,24.34331262980001,461679.7260947657,,173.32897477434747,,
61241,2001,0.9998131304031496,2.1191816354525344,-2.595925633442353,-32616.97918278113,4.197479485934663,-28289.40957869304,,166.8474269462481,,
47959,2008,0.9998154153367547,0.8886287103854804,6.062396083657471,-34886.54035888573,4.15055790797734,121794.14702570459,,177.150130947875,,
36022,1998,0.9994402575264045,1.3688316219419354,3.4791874258496542,14891.486863582197,7.479120008648578,184769.90575187933,,272.6375831881662,,
95633,2017,0.9987457011370643,1.5440587881757357,-5.994676459445139,24502.256812434418,0.6086765699844703,114339.8112634096,,180.64204122573284,,
29860,2018,1.0009680064749407,0.7695853396118646,-7.4519450188584555,14521.609027613447,7.78773524728005,292409.87340754486,,139.3846515902747,,
61285,2004,1.0007511308478059,1.0890213728761544,-10.95870501017954,-54301.14989109716,11.316105226034367,118010.59481673167,,153.98172003208427,,
96741,1992,1.000528831301813,1.7883925194674193,-5.409568226275256,35890.495455027296,14.479763495963825,167.84935002114798,,224.01408296224756,,
53807,2001,1.0007841275908647,0.8332591872028425,2.5087827885556937,8033.262327027804,8.672866580327483,66639.6539038753,,220.8186909012138,,
95457,2002,1.0009332324483156,1.5993221917850657,3.5967461206724907,-48772.75135186789,-4.923930434397052,45531.328319696106,,231.06322752478974,,
36022,1998,0.9986276253997006,1.6147935727697678,11.96521724194354,35521.86917952101,14.522757909864076,174900.52509765117,,150.39093884671198,,
39301,2003,1.000596782779675,0.7818464831116659,-6.539868414876964,-1301.7434134200566,3.0302249363257907,83517.58119016871,,142.0072968631763,,
96741,1992,0.9991825991030927,0.8666714139076325,4.257510555469815,33746.029171316986,-3.237628340297224,-41929.626169417985,,226.33877645757752,,
36022,1998,1.0005371784276258,1.2215700309020923,21.128751849369756,35613.36087758634,12.512827265933815,172009.1329823817,,272.1580031849141,,
92404,2003,0.999667362681649,1.1542590829349781,-12.067191348125476,-18479.532590728857,0.6865558215118348,-11076.78952193381,,89.47328366869507,,
70115,1995,0.9997077402380983,1.2872108598036553,14.10085697305642,19026.484640328534,12.802362067727923,18966.362636711317,,208.18328336747578,,
46229,2003,1.0003686008291202,1.7318780175521828,2.353485007079418,-11911.898004345072,13.54282056618331,153403.28287374775,,111.01222451910382,,
03903,2006,1.000640533591631,1.976685755585628,-7.370227319845983,6989.046332102477,1.6903834112203837,43697.65685658364,,148.85727804730544,,
39823,2014,1.000966760462609,0.6547823903358458,2.639831346928599,-11210.503823053927,13.218076246248089,255372.24496425013,,279.16226226378427,,
68405,2003,0.9994468078165651,1.7409294677976612,-11.482149491954406,-42270.76912795665,-1.5466470559902863,42617.55788392885,,291.3000005182176,,
61241,2001,1.001118457644848,1.12450850151151,-2.480153089776575,-1386.2581192059897,-4.622285219127008,-10167.87274000673,,167.2352575846058,,
38668,2002,1.0011711206310339,0.8449941386931199,4.793387062057428,-16097.938085443213,-1.0070627195834572,11623.564296637764,,303.2770688743899,,
48806,2020,0.9986883172495332,1.0843593093124837,13.708887786177367,8103.502215328566,11.924632740163274,9887.810788686125,,192.75448989792326,,
61241,2001,1.0018199488505497,1.5273570844220172,10.368192705320094,-8807.61840757314,6.740428301287411,-32861.51952252048,,92.77538959793425,,
61241,2001,0.9990197388237025,1.1073856412344534,-9.81931253327383,-11023.442295921419,7.274655895552364,-44652.172922504076,,220.28176850092368,,
61241,2001,1.0007652764383648,1.3930565149738328,11.311695338925768,27913.776126126384,4.106468304224358,-339248.0065937538,,194.99734347358404,,
77386,2017,1.0003319425566668,1.3041479849704098,7.383034497096075,-21677.554860978693,14.80162197482286,330488.03509238356,,88.4161312963179,,
61241,2001,1.0009960086593888,1.6913191295652172,2.529816955473991,-9318.358228172146,5.081986281609567,-23316.301221770103,,148.94935499646382,,
98501,2009,1.000343067008926,1.6103216324965706,6.094621405173049,2171.5731167533377,3.4292880791941607,47565.10614875815,,285.5762377063919,,
95215,2018,0.9997690897463184,2.104414294573506,9.971600868368323,23183.769862406985,2.310043994533811,44386.17045261744,,190.92501307629522,,
37397,2003,0.9996184758608084,1.6304307371854425,-0.17977163127577267,23015.200734079222,4.635264123068973,324458.2988326281,,146.68879444701025,,
40045,2004,0.9996197584440698,0.9333313547304558,5.678705816405586,-32202.04398643169,8.493012347682637,169270.92073848288,,55.50379837063625,,
95633,2010,0.9988343284097113,1.9742794539532342,8.872177324935357,14728.034724066887,11.172561409600956,354695.71282646235,,301.9169150809371,,
39571,2012,0.9996061981315565,2.345522723878199,14.445927946060902,45603.298505753395,7.423078316800989,84387.94191822472,,290.7513198355565,,
30075,2018,0.9995858788320544,1.3352957222061512,-3.1836576338434828,74425.88804014938,17.412162430787397,251503.37949306666,,293.3358258054512,,
90247,2003,0.9999252558318499,0.5924918143908874,11.040113588126008,-31939.72938193924,-0.015701749762589756,-23797.374499941638,,167.5052606131298,,
30116,2021,0.9994738376464525,1.093592559203638,5.638671551246934,56149.241030882346,14.026884762827887,549800.3704071422,,186.9651505572144,,
95633,2010,1.0026846742380642,1.5492628810394544,8.678352701485084,24564.303837810767,3.5806767873013676,360932.69419255015,,226.85650462513982,,
39823,2014,0.9987084743982318,0.9986604279412077,-3.291091706690163,-10235.182401964805,3.852895219209491,259805.2041128767,,-6.356578006510688,,
95215,2018,0.9998091586813567,1.1849122449346923,0.08966645181966104,30123.112124974985,4.198579837283416,46698.13067932127,,152.6869682275739,,
98503,2008,1.0001161730840766,0.8538376070416293,11.764592946884836,-7738.04566839321,2.7604679413297304,78569.6754785509,,146.62326951873163,,
43230,1991,0.999323170783613,1.582936247808593,2.408493537785618,-3952.4337026932644,1.2459778649702526,205582.4034849045,,214.97207096807858,,
37034,2019,0.9998581983750039,1.165297805469271,1.3458341722012888,-9209.847222006108,13.824422745745862,138235.77566352522,,197.71908152176346,,
74301,2019,0.9992671071142728,1.688643244112019,0.9007686591610442,28723.885965144134,9.3961549597613,252144.9785555819,,183.39032014899746,,
32693,2008,1.0019391925690995,1.8993840142373897,7.192623674677565,-20003.314440709346,3.8453744461405734,97908.68895643095,,296.6386612220089,,
19142,2012,1.0002214916232783,0.29448370536838286,11.41666710221779,-24292.165666814828,1.8061062693335428,283451.1372099754,,124.03303488002895,,
37110,2002,1.0011996380791859,1.4962113413630638,2.16673254570137,-20164.364588872188,5.577409864170776,85256.06123092769,,109.8829460198934,,
63366,1986,0.999453740961874,1.7420111622691365,4.615914562951874,49867.89643645474,3.2993747568607206,117272.19607599018,,203.57857493990485,,
96744,1988,1.0007540831702906,1.6757293297073312,8.802501026314417,15541.93049294413,4.943560182108882,-82604.00170194631,,321.49637159755764,,
74301,2019,1.0001378445048807,0.7713947134308838,11.968752038445437,-12891.554731640892,6.934860179153351,243840.68578901392,,175.83876364841217,,
36022,1998,0.9988277395471085,2.1649383970604386,6.543957901025811,41314.18165107409,12.87257892098744,184871.22044271923,,261.02415472555947,,
61241,2001,1.001038377654765,0.9060274428759134,10.065579838963817,-7519.198675341891,-2.885086952554344,-71784.17219533544,,224.79822665448324,,
30075,2018,0.9995315661517197,2.015486408071168,15.801848541594062,44514.154035702246,5.739916730192658,238516.72733359627,,211.05929206253865,,
30075,2018,1.0000098806098299,2.2421146809877146,9.532803825422167,39469.491818555194,12.802251401276951,247863.44341950477,,240.18649041157494,,
61241,2001,1.0005660859827443,1.3058232983606584,-6.852653166794815,9889.605951378693,5.778346940194032,-201501.72234018866,,269.4170037029114,,
92404,2003,1.0005939267344226,1.3441129019259996,15.202413882918943,-14913.480782381277,-4.240218829284499,-9251.885066374743,,78.26779818768446,,
74301,2019,1.0002293141284346,2.074825429846476,9.777116666657989,-18078.97345428279,3.046132033090464,242013.75774010798,,119.63189268836757,,
61241,2001,0.9997616618276864,1.5507879156319988,-8.894618751442138,2101.832979191651,-6.700342080310541,-150786.817049103,,37.395562712810516,,
34433,2012,1.0019094186522934,0.9428952484710298,-1.4375311574093868,33435.583123262186,11.896987345206167,70033.99682772519,,191.72950296840673,,
96744,1988,0.9990879458978461,1.3390505130775092,-0.5664304995773071,9003.126929225842,6.5978724681108405,-25175.70144339824,,266.36500054732636,,
30103,2009,0.9982556692807217,0.6537334289210428,13.070715180453607,10736.044954768546,11.24233046799089,230805.7185294796,,201.2517072842961,,
79915,2006,0.9996983661164648,1.341784964617654,7.178826238551768,5353.002462930957,3.7165258366037466,6606.557709097382,,227.80328900201172,,
29860,2018,1.0004295630002036,0.7906379752991457,1.625394907224452,16000.511348013535,-0.41810077355273734,299293.61126301077,,73.71192117624483,,
70560,2016,0.9993633299049943,1.8413386831274008,-4.209989766439986,65421.74248080782,4.38659184438723,26136.00545087079,,218.6074232030503,,
81023,2013,1.000484446605279,2.0006775067424054,7.938158788450488,29497.61248084133,3.1926289875797877,96734.5713156557,,313.15783506347873,,
70115,1995,1.0019571745336395,1.135488809025082,-2.335127055674402,26335.875834915998,6.059335231671923,22981.194561128912,,22.936753496352225,,
81023,2013,1.001723465340067,1.372880077907208,6.159335269859858,19786.452137448785,8.50495748534223,91156.31530113744,,105.62068267893308,,
95451,2019,1.0004874139269049,1.1757214736458967,0.16004945024225936,7541.99458042249,-0.013990935746856614,18145.99457644987,,133.04935422350854,,
95633,2017,0.9984386476642227,1.1181789713552903,-7.1435823621631345,23626.598650520096,10.629518483820096,117491.83138378037,,22.084986274516552,,
61241,2001,1.0012865973693976,0.7933072190573376,10.539220478370586,14475.331734734049,-6.620464514341879,-104674.69687140043,,177.66948326224244,,
81023,2013,1.0001531019929344,1.4687903702639433,8.448983990893986,24880.02324830146,0.554858904371101,110373.38867815475,,174.01349862630357,,
61241,2001,1.001429457802044,0.6558030264538554,-3.482912437778393,1855.1506162953283,2.922551485787356,-54042.31589010454,,57.28774331835436,,
61241,2001,0.9997014032623903,1.761799916023903,0.3564816724178077,16978.52719980573,11.389410715883276,-116511.16126761318,,370.7754841341114,,
79765,1986,0.9997866077813928,1.2164149477718036,6.722561427002672,20.52921626958232,11.30968497006807,49645.615732510436,,288.7546672625981,,
96741,1992,0.9997743432967819,2.4331351744225014,29.024162287491126,16729.286159631134,8.525783514642962,-3710.838996522696,,396.9237219098409,,
32693,2008,0.9995256545580965,0.5166386555237091,-9.31832728976191,-37517.23245907092,-2.690890180962107,100492.83486694752,,89.88934244319258,,
77302,1994,0.9992849781319697,1.904301542090417,-3.221292443223713,14461.266604158602,7.614659486197885,77296.86372736073,,303.90646186933566,,
30075,2018,0.9995240113976136,1.0281323878210984,14.572355895216525,71888.11865951364,8.611123155644252,229645.9249819352,,351.2657181317539,,
43230,1991,0.9994060968279797,1.5377120171559455,2.445436386141695,13840.392186019899,6.666732738344388,204608.77301221044,,98.10058588647273,,
32693,2008,1.000031075966875,1.4429378844684013,6.876035067814192,3027.117606804751,6.136160484169484,102550.81763218387,,141.93443100662537,,
36051,2020,0.9982661736455163,1.4244538699746374,9.122138321120286,-21565.681473579294,8.510637629965682,182502.9955503035,,168.10314211354924,,
95215,2018,1.0000699292671407,1.8173137190919386,7.848673046450299,33134.54339908411,10.556765776698008,39659.22487702854,,293.25960341225806,,
61241,2001,0.9980145389795823,1.5544183723013967,-5.139186197137707,9371.312326275358,7.3167860184174485,-80949.10779642669,,147.375532913648,,
40045,2004,0.99932451882296,2.06352933749087,4.244129775155044,-12448.941635833198,3.216627330973706,173036.6292702813,,104.19037287908765,,
70560,2016,0.9998280520650887,1.3614195478841786,16.012217778290985,70606.7770808574,11.258342232997926,-7362.272740488188,,272.5993257469032,,
81023,2013,0.9991404999601998,0.5708838732695343,-10.341867616440467,28501.484411633344,2.5276082828885076,110877.41278000429,,96.88792744439675,,
70560,2016,0.9995308586349209,1.2107971226970016,7.984842337317778,35983.14531389135,4.133523563823049,13939.298555456407,,262.30858413151697,,
19142,2012,1.0011823528440917,1.5264521614886768,0.8429583133945906,-12550.382011625563,14.700345506034076,286996.7691205803,,70.05296869431393,,
70115,1995,1.0006052237010183,1.6008925077364144,15.71132627501719,23540.37101714344,3.057649054643597,20235.08430970351,,323.6204360896401,,
61241,2001,1.0017666554892914,1.6826791637708483,3.137331254217524,-27941.22393184793,-8.771888878566541,-66994.3660884767,,179.7855122291838,,
42058,2008,1.001469582537361,1.4043239389039395,9.661150484710298,32533.72577117395,16.01505495649932,342912.7751682216,,301.6263790475475,,
98501,2009,1.000894723514647,1.4042685332591598,-3.263908832103337,-14582.35480362464,2.3609637613525347,46957.70535733663,,110.13012090322077,,
90247,2003,1.0009179676706663,0.35515544406617283,-5.5881005860391,-45414.88161518116,-9.776786735629184,-36861.904170405105,,279.4890737707325,,
36051,2020,1.0007099291292005,1.5041618700550228,-0.9930173947667988,-13479.159730649735,-0.4274687583101837,194764.11320177824,,80.78454541885347,,
61241,2001,0.9996832348940643,1.1862310181342388,18.875177493169847,-7144.610547222295,2.8097525900497446,-61485.15109162664,,156.37449323355438,,
97304,1990,0.9977935811516163,0.7596811364718159,3.593630620784422,10443.608801727982,4.8632932453926445,90751.1940756682,,165.79429250975602,,
36022,1998,0.9992269165444295,0.7931513060474962,6.08922147746334,31368.417707028857,17.785280037524636,163217.88530114462,,228.49300590364504,,
37110,2002,0.9997204316957334,1.710217590059591,-2.3686723351304346,-478.3500767515379,4.599226713387584,87755.70618313638,,116.02858252873362,,
30103,2009,1.0011822340289382,1.3656685616979245,5.956938877965583,-21580.516334505388,6.425315027479301,227216.45987801204,,317.4379666923845,,
61241,2001,1.0017348318912271,0.726257655790133,-3.5935628562621122,5149.714837488556,-3.726043745190381,-73963.28655963109,,213.49252095976732,,
96741,1992,1.0015351487200075,1.1107704446741997,-5.651329802175172,37260.51240284178,1.292025526695153,-75210.9752769869,,58.18686859894797,,
36022,1998,0.9996995451311822,1.4577514906426265,18.249135927141158,17671.887300598115,3.9023744220650256,178969.69199799557,,219.7393817866276,,
89406,1999,0.9986110918289709,1.9633875096720623,6.012328754301272,-75228.80012725847,9.683560746690297,4578.648393925847,,123.21132223055922,,
23901,2003,1.0000911882738437,0.9790823498283304,5.618138238065292,14807.921044792361,9.80114067873168,170411.70615826,,142.80559293569465,,
40045,2004,0.9992077016077959,1.0077579663934793,17.064382798563567,-22171.812732130795,14.324050338077301,166534.97319604608,,91.5992692991043,,
95633,2017,1.000819728331691,1.0037771858555278,-8.074933535985096,32285.362599823984,11.366071878027277,142759.30651766245,,239.0799610579136,,
